link_id,from_id,to_id,is_connector,funcclass,lanes,speed,length
16587:25057;16587:25060,16587:25057,16587:25060,f,7,,50,50.4934339004642
20656:2875986;2:455570,20656:2875986,2:455570,f,7,,40,40.6632232450654
2:450344;2:3707248,2:450344,2:3707248,f,5,2,70,293.22965466115
10082:148610;16585:29081,10082:148610,16585:29081,f,4,2,50,9.54211354950891
2:456717;20656:2856070,2:456717,20656:2856070,f,7,,40,45.4155245149417
2:451005;2:451012,2:451005,2:451012,f,3,2,70,75.2207587894286
2:454565;2:3708969,2:454565,2:3708969,f,7,,40,247.298043723145
2:3710689;2:3710710,2:3710689,2:3710710,f,7,,50,76.7830813667695
2:436035;2:436158,2:436035,2:436158,f,5,2,70,1023.55361825802
11177:1788;1:210301600,11177:1788,1:210301600,f,4,2,40,428.719495925473
2:3708697;20656:2874536,2:3708697,20656:2874536,f,7,,40,11.2520073752536
11180:925;2:459951,11180:925,2:459951,f,7,,50,22.463847421764
20656:2874828;2:452097,20656:2874828,2:452097,f,7,,30,39.9321682608966
2:445749;2:445637,2:445749,2:445637,f,5,2,70,309.130375811467
20656:2858978;20656:2858938,20656:2858978,20656:2858938,f,5,,40,98.6594357104941
12723:126722;10016:320744,12723:126722,10016:320744,f,0,1,90,127.552043051063
2480C1310;2:454925,2480C1310,2:454925,t,7,,30,100
1:200302400;18931:175655,1:200302400,18931:175655,f,4,2,70,230.176336886099
2:458132;2:458140,2:458132,2:458140,f,4,2,70,42.4468967798115
20656:2883380;11158:99369,20656:2883380,11158:99369,f,7,,30,7.19276754792412
2:438959;2:438934,2:438959,2:438934,f,5,2,90,449.273653245183
2:453987;2:454010,2:453987,2:454010,f,7,,40,27.7540354335212
10027:775839;11178:2904,10027:775839,11178:2904,f,7,,30,155.058914088728
1:210101400;12848:2088,1:210101400,12848:2088,f,5,2,70,915.180289374078
2:462819;2:3711823,2:462819,2:3711823,f,7,,70,227.007332981374
16585:28888;20656:2898088,16585:28888,20656:2898088,f,4,2,50,13.5997875718121
11178:5943;11178:5949,11178:5943,11178:5949,f,7,,30,107.164549515952
20661:1124;2:3711204,20661:1124,2:3711204,f,7,,40,12.9527772358659
2:461954;2:3711526,2:461954,2:3711526,f,7,,50,100.127006503092
20656:2822462;20656:2822460,20656:2822462,20656:2822460,f,7,,30,161.417768854986
20656:2898100;20656:2898086,20656:2898100,20656:2898086,f,4,2,40,232.022287442174
20656:2867268;2:455344,20656:2867268,2:455344,f,7,,30,201.216873311199
2:460216;2:460241,2:460216,2:460241,f,7,,30,75.8454280363859
10082:96197;2:3708059,10082:96197,2:3708059,f,4,2,70,13.6266805772557
10016:319982;12732:25660,10016:319982,12732:25660,f,7,,30,16.3381139110017
2:462537;2:462505,2:462537,2:462505,f,7,,30,181.00605310323
20656:2869774;11178:6974,20656:2869774,11178:6974,f,7,,30,311.992529924489
2:452170;10027:794346,2:452170,10027:794346,f,4,2,70,44.3787152800716
2:3711381;12735:2510,2:3711381,12735:2510,f,7,,50,5.98190387737054
20656:2866452;2:459941,20656:2866452,2:459941,f,7,,30,181.798743349582
2:456658;2:3709690,2:456658,2:3709690,f,4,2,60,224.082889203838
2:3709122;15590:3375,2:3709122,15590:3375,f,7,,30,333.462730014582
2:451084;1:200404000,2:451084,1:200404000,f,5,,40,123.660485768967
20656:2868869;20656:340925,20656:2868869,20656:340925,f,7,,50,56.3137235500264
10747:2021;10747:2024,10747:2021,10747:2024,f,0,1,100,224.206651400633
2:454520;11178:8782,2:454520,11178:8782,f,7,,50,34.1538868215998
20656:376401;20656:2860848,20656:376401,20656:2860848,f,7,,30,28.0832868089491
2:463546;2:3712018,2:463546,2:3712018,f,6,,70,6.72102298808249
2:3709403;20656:2836440,2:3709403,20656:2836440,f,7,,30,62.215174700208
2:438778;2:438727,2:438778,2:438727,f,3,2,40,244.941159076831
18931:175957;2:3710942,18931:175957,2:3710942,f,4,2,70,56.2976280269687
2:3705673;2:440629,2:3705673,2:440629,f,3,2,90,8.83846259247655
2:3709150;20656:2890012,2:3709150,20656:2890012,f,7,,40,28.4507145254582
2:448150;12727:131229,2:448150,12727:131229,f,5,2,50,5.267638275174
2:445883;1:210100700,2:445883,1:210100700,f,3,2,100,568.474478710291
11179:622;11179:628,11179:622,11179:628,f,7,,30,123.463211884104
2:461141;2:461136,2:461141,2:461136,f,4,2,70,55.4906972412077
10017:22086;10017:22084,10017:22086,10017:22084,f,7,,50,53.5960123878828
2:448526;2:448407,2:448526,2:448407,f,5,2,50,634.130079283676
12847:7881;20656:2870438,12847:7881,20656:2870438,f,7,,30,6.53868190046604
2:3707629;20656:2827836,2:3707629,20656:2827836,f,7,,30,95.7305696784691
16665:9594;11178:6164,16665:9594,11178:6164,f,7,,50,20.7566543783246
20656:365590;16587:25633,20656:365590,16587:25633,f,4,,50,20.6488013146988
20656:366145;10027:778076,20656:366145,10027:778076,f,7,,30,80.9764172631185
2:460304;2:460287,2:460304,2:460287,f,7,,40,125.701852091686
1:200404105;18:126,1:200404105,18:126,f,5,,50,26.1502455821399
20656:341985;11180:1100,20656:341985,11180:1100,f,7,,30,31.9427459370228
2:462507;2:462528,2:462507,2:462528,f,7,,30,51.8093181447219
2:448688;2:448713,2:448688,2:448713,f,7,,50,124.124384260885
2:3709331;1:200302100,2:3709331,1:200302100,f,4,2,70,337.896917829864
2:450993;20656:2826429,2:450993,20656:2826429,f,5,,40,9.54059772756206
2:3709858;2:3709861,2:3709858,2:3709861,f,7,,30,194.511466486959
2:456194;20656:2836282,2:456194,20656:2836282,f,7,,40,13.8066269233527
20656:409546;2:3709004,20656:409546,2:3709004,f,7,,40,12.0482032121564
2:3709238;11178:6217,2:3709238,11178:6217,f,7,,30,32.4620919036344
2:436186;10082:146304,2:436186,10082:146304,f,3,2,70,60.7933613165616
2:460534;11180:1620,2:460534,11180:1620,f,7,,50,107.122027162808
2:460215;2:460216,2:460215,2:460216,f,7,,30,25.9516641663285
18931:166501;11178:6687,18931:166501,11178:6687,f,7,,70,215.543267327416
2:455492;2:455439,2:455492,2:455439,f,4,2,40,28.3780591652924
2:459916;2:460012,2:459916,2:460012,f,5,,60,278.23002832167
2:456089;20656:2858932,2:456089,20656:2858932,f,5,,40,39.1588803465283
2:3709131;2:455264,2:3709131,2:455264,f,7,,30,86.5701159757852
10016:318349;16587:25039,10016:318349,16587:25039,f,7,,50,92.517796284484
2:454007;2:3708809,2:454007,2:3708809,f,7,,60,473.444407440764
2:455806;10017:23137,2:455806,10017:23137,f,7,,30,45.5810160155814
2:455115;20656:2868379,2:455115,20656:2868379,f,7,,40,168.643932671946
20656:2869750;2:3708579,20656:2869750,2:3708579,f,7,,30,15.1937346625128
20656:340978;20656:340968,20656:340978,20656:340968,f,7,,50,233.505718352378
11178:5888;11178:5882,11178:5888,11178:5882,f,7,,30,43.851400000639
20656:360930;20656:2866404,20656:360930,20656:2866404,f,7,,30,10.817241515152
2:452123;2:452128,2:452123,2:452128,f,4,2,70,10.4584780919637
2:453600;2:453607,2:453600,2:453607,f,7,,40,125.079204782326
2:446413;2:3706765,2:446413,2:3706765,f,5,2,70,38.0300306983244
2:458105;2:458149,2:458105,2:458149,f,4,2,90,383.5901180796
19328:1006;19328:783,19328:1006,19328:783,f,5,,70,122.416583178159
2:452743;11178:7314,2:452743,11178:7314,f,5,2,70,108.383247929924
2:454331;20656:2869788,2:454331,20656:2869788,f,7,,30,115.238569168388
2:445393;2:445288,2:445393,2:445288,f,5,2,70,390.549508911886
12727:123878;11159:8665,12727:123878,11159:8665,f,3,2,100,5.22580271330392
20656:2888105;2:453300,20656:2888105,2:453300,f,7,,40,9.47441111615391
18931:167084;18931:167086,18931:167084,18931:167086,f,7,,50,45.2229629244142
2:441724;2:441742,2:441724,2:441742,f,3,2,90,70.9142478627676
10017:22086;2:3709686,10017:22086,2:3709686,f,7,,50,87.0792249266901
2:3708926;2:454676,2:3708926,2:454676,f,7,,30,110.335439220808
2:455485;2:455683,2:455485,2:455683,f,7,,50,327.774944580975
11158:98235;2:456469,11158:98235,2:456469,f,7,,30,6.16591801787534
2:450111;2:450096,2:450111,2:450096,f,7,,30,47.2157051581277
16585:29062;16585:29060,16585:29062,16585:29060,f,7,,40,473.618644829518
2:441968;2:3705861,2:441968,2:3705861,f,7,,70,475.33917757913
20656:2836330;20656:2836360,20656:2836330,20656:2836360,f,7,,30,40.935688818147
11180:996;2:460361,11180:996,2:460361,f,7,,30,111.414931212355
2:3709639;2:3709705,2:3709639,2:3709705,f,7,,30,261.751105304794
2:456067;2:456002,2:456067,2:456002,f,7,,40,136.396793851629
1:200307805;11178:5071,1:200307805,11178:5071,f,0,2,80,54.7043392022227
2:3709607;11178:9664,2:3709607,11178:9664,f,7,,50,206.145192703526
2:3709656;2:456588,2:3709656,2:456588,f,4,2,60,144.029659477052
11178:1962;20656:2836956,11178:1962,20656:2836956,f,6,,30,9.43383214831389
2:3707442;12734:214653,2:3707442,12734:214653,f,3,2,70,401.235060911355
10017:22864;20656:2889546,10017:22864,20656:2889546,f,7,,40,96.200525715393
2:455795;2:455948,2:455795,2:455948,f,5,2,50,240.879911094733
2:453012;16585:28686,2:453012,16585:28686,f,7,,40,381.860854658065
20656:2867320;2:454972,20656:2867320,2:454972,f,7,,30,115.436104462787
11178:5401;2480C1220,11178:5401,2480C1220,t,7,,30,100
2:460289;2:460281,2:460289,2:460281,f,7,,40,107.0056086941
2:448981;2:3707041,2:448981,2:3707041,f,5,2,70,600.844926838695
2:454507;2:454472,2:454507,2:454472,f,7,,30,62.2258185156129
2:454622;2:3709051,2:454622,2:3709051,f,7,,30,87.9426045210667
2:3708564;2:453304,2:3708564,2:453304,f,4,2,50,136.21757913259
20656:341602;2:453720,20656:341602,2:453720,f,7,,30,159.513316814987
2:459041;18931:176005,2:459041,18931:176005,f,7,,70,10.6006071994694
12727:132070;2:453192,12727:132070,2:453192,f,7,,30,83.1056545577274
2:454301;20656:2851207,2:454301,20656:2851207,f,7,,40,453.836048080269
2:458944;2:458980,2:458944,2:458980,f,4,2,50,133.502313036267
2:460285;2:459944,2:460285,2:459944,f,7,,70,1191.17856555499
20656:2827984;2:460132,20656:2827984,2:460132,f,7,,30,5.95371262312589
20656:341378;20656:341376,20656:341378,20656:341376,f,7,,30,49.4640841524771
2:453697;2:454175,2:453697,2:454175,f,7,,50,77.8059172785572
2:455130;2:455123,2:455130,2:455123,f,7,,30,77.6210659417728
2:454018;20656:2878937,2:454018,20656:2878937,f,7,,30,101.297187456453
20661:206;2:455500,20661:206,2:455500,f,7,,60,485.005366828284
12732:25674;12732:25678,12732:25674,12732:25678,f,7,,30,185.426462807038
2:460201;2:460200,2:460201,2:460200,f,7,,30,18.9717177397904
2:455694;12734:214624,2:455694,12734:214624,f,5,1,70,150.368056624422
16592:22417;11180:984,16592:22417,11180:984,f,7,,30,94.5971096302817
20656:2874866;2:452014,20656:2874866,2:452014,f,7,,30,42.40495774103
2:455194;2:455248,2:455194,2:455248,f,7,,40,101.439962958957
15590:3292;20656:2851459,15590:3292,20656:2851459,f,7,,30,132.371368791793
11158:99265;11158:99688,11158:99265,11158:99688,f,7,,40,22.3224801446798
11158:99216;11158:99208,11158:99216,11158:99208,f,7,,50,10.5834139103249
2:3709670;2:456417,2:3709670,2:456417,f,7,,30,80.3496171185824
2480C1230;20656:2817300,2480C1230,20656:2817300,t,7,,30,100
12732:25975;12732:26015,12732:25975,12732:26015,f,7,,40,32.6840230365325
2:455384;2:3709182,2:455384,2:3709182,f,7,,30,318.688207071349
11178:5246;2:3709661,11178:5246,2:3709661,f,7,,50,21.4179441264031
2:454912;20656:2852044,2:454912,20656:2852044,f,7,,30,9.58184522921936
2:459199;2:459106,2:459199,2:459106,f,7,,70,278.587569306411
2:445466;2:445336,2:445466,2:445336,f,5,2,70,595.431311660676
11178:6946;2:453898,11178:6946,2:453898,f,7,,30,132.591254523581
20656:2822586;20656:2850954,20656:2822586,20656:2850954,f,7,,40,71.7006232991054
15590:3325;20656:2851569,15590:3325,20656:2851569,f,7,,30,222.73823805481
16665:18535;16665:18547,16665:18535,16665:18547,f,0,1,70,101.682005611524
2:3707020;1:210102800,2:3707020,1:210102800,f,5,2,70,109.890343778608
2:450184;2:450150,2:450184,2:450150,f,3,2,60,85.1881496468356
20656:2851125;20656:2871132,20656:2851125,20656:2871132,f,7,,30,49.5772742062168
16587:25549;2:454536,16587:25549,2:454536,f,7,,30,161.649904514633
11178:6970;11178:6968,11178:6970,11178:6968,f,7,,50,114.094241226288
2:456730;2:456801,2:456730,2:456801,f,7,,40,260.334358388014
1:200301400;10082:148600,1:200301400,10082:148600,f,4,2,50,1.00919225096775
12735:11710;11180:1457,12735:11710,11180:1457,f,7,,40,8.02265348873292
20656:2851463;10017:21880,20656:2851463,10017:21880,f,7,,40,97.6231106843255
20656:2837884;16585:29039,20656:2837884,16585:29039,f,7,,30,42.9212297879548
20656:2873786;20656:1979989,20656:2873786,20656:1979989,f,7,,30,7.1201636193846
20656:2869722;2:453643,20656:2869722,2:453643,f,7,,40,18.9391187368276
2:451766;20656:2874800,2:451766,20656:2874800,f,7,,30,32.9295499115804
18931:176005;18931:176039,18931:176005,18931:176039,f,7,,70,26.6199968446451
2:456468;2:3709641,2:456468,2:3709641,f,7,,30,86.6460502203716
2:3708938;11178:6669,2:3708938,11178:6669,f,7,,50,6.40358040649421
2:3707674;20656:2826064,2:3707674,20656:2826064,f,7,,50,34.4555900567657
2:3709236;20656:2865052,2:3709236,20656:2865052,f,7,,40,111.86392015233
2:3708786;20656:450507,2:3708786,20656:450507,f,3,2,40,9.57074192542574
2:462462;2:462465,2:462462,2:462465,f,7,,30,75.91898756338
1:200306503;10082:118392,1:200306503,10082:118392,f,4,1,60,52.86250199999
20656:2822464;20656:2822462,20656:2822464,20656:2822462,f,7,,30,65.0845597214447
2:446420;11163:244633,2:446420,11163:244633,f,5,1,70,228.726091456825
11158:99053;20656:362845,11158:99053,20656:362845,f,7,,40,23.5251856950363
11180:1266;2:460327,11180:1266,2:460327,f,7,,30,162.591497640101
10017:23017;10017:23015,10017:23017,10017:23015,f,7,,50,19.2017192370495
2:3711096;2:460391,2:3711096,2:460391,f,7,,30,221.466453121011
18931:175486;2:3709673,18931:175486,2:3709673,f,5,2,70,213.405026533461
1:200307305;1:200307306,1:200307305,1:200307306,f,3,2,60,30.8923167626834
20656:341323;20656:2824081,20656:341323,20656:2824081,f,7,,30,96.4827791088052
2:457006;2:456852,2:457006,2:456852,f,4,2,50,493.218451765701
20656:2661001;20656:2661003,20656:2661001,20656:2661003,f,7,,50,54.9479885032648
2480C1310;2:454761,2480C1310,2:454761,t,7,,30,100
2:453180;2:453168,2:453180,2:453168,f,7,,30,65.0325967334718
2:451104;2:3707662,2:451104,2:3707662,f,5,,40,32.0988837499975
2:454830;2:3709085,2:454830,2:3709085,f,7,,30,60.332985638461
2480A0040;2:459135,2480A0040,2:459135,t,7,,30,100
2:438779;2:438741,2:438779,2:438741,f,7,,50,61.3171743146589
16665:18582;16665:18584,16665:18582,16665:18584,f,0,2,110,81.7029507202609
2:449677;2:449846,2:449677,2:449846,f,5,2,70,722.466841285555
11178:2858;16665:9604,11178:2858,16665:9604,f,7,,50,57.1510318844232
2:456065;20656:2868873,2:456065,20656:2868873,f,7,,50,1.75779008974814
2:446871;2:446810,2:446871,2:446810,f,4,2,60,338.810572167104
2:453352;2:453367,2:453352,2:453367,f,0,2,80,44.831938157356
20656:2824149;19328:948,20656:2824149,19328:948,f,7,,30,13.698385420039
2:451023;2:451060,2:451023,2:451060,f,7,,30,163.54679839684
2:459951;11180:927,2:459951,11180:927,f,7,,50,49.9592714163782
2:446348;2:446264,2:446348,2:446264,f,7,,50,149.893442526256
2:460414;2:460458,2:460414,2:460458,f,7,,30,231.751048022182
2:3711712;2:3711705,2:3711712,2:3711705,f,7,,30,49.6981827355251
2:448042;2:448514,2:448042,2:448514,f,4,2,80,1593.11318587763
15610:8766;15610:8763,15610:8766,15610:8763,f,7,,40,18.3430493764746
11154:7504;11154:7502,11154:7504,11154:7502,f,7,,50,111.389858698195
20656:2824873;2:3711724,20656:2824873,2:3711724,f,7,,30,5.18394020041788
20656:363480;11158:99319,20656:363480,11158:99319,f,7,,40,98.4970646180595
2:450639;2:450679,2:450639,2:450679,f,3,2,70,182.663366545077
2:455784;20656:343613,2:455784,20656:343613,f,7,,50,14.4616664486863
20656:2866153;2:454806,20656:2866153,2:454806,f,7,,50,12.0463362895344
16592:20826;20656:2852873,16592:20826,20656:2852873,f,4,2,90,34.9326053989265
12725:25589;12726:148594,12725:25589,12726:148594,f,7,,40,32.2610864838068
2:447317;10027:766627,2:447317,10027:766627,f,3,2,90,84.6417658660659
20656:2827392;2:3710953,20656:2827392,2:3710953,f,0,2,50,20.4995321165344
20656:2874542;20656:2874526,20656:2874542,20656:2874526,f,7,,30,166.376184323441
11158:99339;20656:2893074,11158:99339,20656:2893074,f,7,,30,26.8518243142268
2:3709577;2:456047,2:3709577,2:456047,f,7,,30,25.2665124224171
2:456811;11178:8147,2:456811,11178:8147,f,7,,50,9.84617209937854
20656:2850928;2:454975,20656:2850928,2:454975,f,7,,40,13.3675748736034
16587:25531;20656:2889600,16587:25531,20656:2889600,f,7,,40,233.090589691846
13589:14324;2:455313,13589:14324,2:455313,f,4,2,80,883.47539184859
2:3709312;20656:2888183,2:3709312,20656:2888183,f,7,,40,4.26485591768458
16587:25060;16587:25047,16587:25060,16587:25047,f,7,,50,61.7140987934696
2:3709173;2:3709066,2:3709173,2:3709066,f,7,,40,36.3374390959565
20656:368544;20656:2872476,20656:368544,20656:2872476,f,7,,30,124.924368346783
2480B2040;11180:1453,2480B2040,11180:1453,t,7,,30,100
2:456973;15590:3521,2:456973,15590:3521,f,7,,50,135.570347377135
20656:2856082;2:3709741,20656:2856082,2:3709741,f,7,,30,8.10244364363152
11178:1964;20656:2836956,11178:1964,20656:2836956,f,6,,30,9.41430061097996
2:461954;2:3711519,2:461954,2:3711519,f,7,,50,65.2750728951076
20656:361078;16587:25408,20656:361078,16587:25408,f,7,,40,14.6491972819478
10027:770689;18931:167070,10027:770689,18931:167070,f,7,,30,125.772269088405
2:455210;2:455144,2:455210,2:455144,f,4,2,80,13.2546677062611
2:451012;2:451005,2:451012,2:451005,f,3,2,70,75.2207587894286
2:3707175;2:3707112,2:3707175,2:3707112,f,3,2,90,313.6802675852
2:3710967;2:460241,2:3710967,2:460241,f,7,,30,22.4243468133023
2:3708437;2:453039,2:3708437,2:453039,f,7,,50,235.931473584279
12849:408;12849:412,12849:408,12849:412,f,0,1,70,67.286614380155
11178:2751;11178:2753,11178:2751,11178:2753,f,7,,30,203.200577488176
20656:2828585;2:451060,20656:2828585,2:451060,f,7,,30,72.9487988280882
2:449053;2:448919,2:449053,2:448919,f,3,2,80,513.903332217443
2:3709375;2:3709458,2:3709375,2:3709458,f,7,,30,31.41389458473
2:455233;2:455265,2:455233,2:455265,f,7,,40,50.9365066430603
12732:30793;12732:30785,12732:30793,12732:30785,f,3,2,70,35.9839194400219
1:210102100;2:447104,1:210102100,2:447104,f,3,2,70,178.799599155282
2:457841;2:457843,2:457841,2:457843,f,4,2,80,10.9412900977121
16672:4414;12732:25668,16672:4414,12732:25668,f,7,,30,118.506492394265
2:3708460;2:453257,2:3708460,2:453257,f,7,,30,17.4583716307648
2:453800;11178:6866,2:453800,11178:6866,f,7,,40,94.3261652127504
2:455991;2:3709367,2:455991,2:3709367,f,7,,40,52.6537494385582
20656:2826429;2:450993,20656:2826429,2:450993,f,5,,40,9.54059772756206
11162:12748;10747:2161,11162:12748,10747:2161,f,1,1,70,14.7035447013697
2:452097;2:452068,2:452097,2:452068,f,7,,30,56.3395252612371
16591:14184;11178:5046,16591:14184,11178:5046,f,7,,30,9.28702584224575
20656:2817302;20656:2876885,20656:2817302,20656:2876885,f,7,,50,10.0270271267973
15610:9588;15610:9585,15610:9588,15610:9585,f,4,2,60,22.0559993018158
2:462527;2:3711688,2:462527,2:3711688,f,7,,30,185.068812951777
2:450337;2:450274,2:450337,2:450274,f,7,,50,38.6638818612496
20656:2824091;20656:341323,20656:2824091,20656:341323,f,7,,30,163.948755718111
2:457892;16592:20910,2:457892,16592:20910,f,4,2,90,427.605899470809
2:451046;2:451060,2:451046,2:451060,f,7,,30,96.7918561958416
2:462555;2:462528,2:462555,2:462528,f,5,,40,253.230498377342
2:453243;2:3708486,2:453243,2:3708486,f,5,2,70,305.898237634426
2:462608;1:200101500,2:462608,1:200101500,f,5,,70,127.250209140244
2480B2010;2:460497,2480B2010,2:460497,t,7,,30,100
2:440084;2:439982,2:440084,2:439982,f,3,2,90,368.01482221637
12727:131081;2:3711187,12727:131081,2:3711187,f,4,2,70,829.064954969058
11178:9571;2:456783,11178:9571,2:456783,f,7,,40,35.2970658267638
16671:19540;16671:19552,16671:19540,16671:19552,f,0,2,90,43.8702116361672
16587:25511;20656:2868433,16587:25511,20656:2868433,f,7,,40,13.2592954943912
2:450244;2:450208,2:450244,2:450208,f,7,,50,70.8792862419038
20656:2836976;2:456318,20656:2836976,2:456318,f,7,,30,28.1891625268962
